"ID","Type","Name","Documentation","Source","Target"
"b3a7d3c1-f76a-4d30-88e3-d671dc16d89f","RealizationRelationship","","","5a88ffb7-2b27-47da-9fc0-82361da4b70c","ce68b178-1233-42fd-940c-5abe9f942a03"
"964b0d88-b353-4c7c-906f-3a0e9a13ed41","RealizationRelationship","","","1dcf7c59-7ff1-4fbc-ba2e-7039bac86302","ce68b178-1233-42fd-940c-5abe9f942a03"
"11e1e852-b001-43f3-95d8-a722e7abed1c","RealizationRelationship","","","1dcf7c59-7ff1-4fbc-ba2e-7039bac86302","9bbad7e1-71aa-4714-8469-2b514535f4b1"
"a532ea47-85bd-4a37-a3d5-9bf217f857f2","RealizationRelationship","","","0bd44810-6075-4ad9-ad1d-31d3c0d19c44","9bbad7e1-71aa-4714-8469-2b514535f4b1"
"ef362e84-8613-4a88-b000-448e9788d28e","RealizationRelationship","","","e3cc381e-3fd5-4712-b382-02139d9aad31","e44584b3-fe76-4fc4-aa66-fb122ed6106f"
"6aa4d497-0002-4b09-a5ca-f55b8da63d8c","RealizationRelationship","","","ea65fa87-e7a0-419e-8f5a-88efabebe20e","1a341015-f8b2-400f-90b1-1553c11e0586"
"e82eab6a-af6b-4956-83f3-3f3b9b1df01b","RealizationRelationship","","","ebefc462-57b2-4924-9a05-6f400477c38e","2a7e4912-2583-4adf-8d6d-19bd8e182f2f"
"6384b039-c67f-4326-a071-13b766275fac","RealizationRelationship","","","1dcf7c59-7ff1-4fbc-ba2e-7039bac86302","7e24c257-2d27-41c3-b5d3-88a0a5fb9b54"
"9be40749-8981-47a9-b77c-e0892b7621f2","RealizationRelationship","","","751a6db9-0286-41c1-8b07-64e268a4c29d","428871e3-a250-4150-b7a4-140361892d69"
"a634f270-e0b0-46fe-b066-3e95f7022b47","RealizationRelationship","","","3696a366-4aed-4b2e-9c70-34ab2f26a4c1","64a4c214-ff34-44ed-a4b5-346180dd7475"
"17f07417-b804-4e66-b480-bdc335365dac","RealizationRelationship","","","f46d08c5-e704-4f7b-8333-7737923ef309","108e183d-c9cc-46f1-8324-7034beb23e6d"
"b7950f46-4dc9-4e2f-9d56-4938c05fa288","RealizationRelationship","","","f07fa889-e229-409b-a4a7-07bd422d3d29","cb6a91ed-24db-4750-9077-0788492dbe26"
"e6a14f47-8d05-4a6d-87bd-1244816cf267","RealizationRelationship","","","0b537f29-1eda-40e0-aad3-25c6c7cc629b","0a687e02-ae0e-4746-8d63-c5f07095c8f1"
"206511e3-c0e9-4215-a141-5b990138ed64","RealizationRelationship","","","0bd44810-6075-4ad9-ad1d-31d3c0d19c44","98eb7a08-1241-44dd-a52d-69c2067b634e"
"7305e506-e9d4-4b9b-9d8b-807a82671586","RealizationRelationship","","","6a287e80-1330-4138-b0ef-a8a2a372ffc4","a334f496-2f19-4fdf-9771-751f11e07f7f"
"1e6d050b-cd59-4b6d-9d76-6e139e6d8a2d","RealizationRelationship","","","98eb7a08-1241-44dd-a52d-69c2067b634e","0ba3599b-48ac-42a9-b528-9dd6b697f73d"
"4c041609-a16f-44d3-aa10-e93ec9a0d83b","RealizationRelationship","","","1dcf7c59-7ff1-4fbc-ba2e-7039bac86302","291b967c-5157-42ba-ae5b-3561b25279d5"
"84102a8f-66b6-409e-9a0a-eaabd85d2f4d","RealizationRelationship","","","3696a366-4aed-4b2e-9c70-34ab2f26a4c1","2f7c6840-21f1-41bf-909a-718d2989fe5b"
"304e08f2-a182-44f8-bc43-b48223866088","RealizationRelationship","","","f46d08c5-e704-4f7b-8333-7737923ef309","2798ff77-14f6-4219-bbb2-782323d06b5e"
"7c8daa8c-16e3-4d29-b367-b39434468937","RealizationRelationship","","","17b7b95f-c79a-4cb2-9d13-6ed4869382e4","0e321ba8-ff06-404e-af01-337dcec5e16d"
"bd6027a6-d153-4602-8440-25188c6ee86d","RealizationRelationship","","","93915a8c-b3d9-4d7b-a775-af11c32ea08f","87af731b-b05e-454c-9047-3d1c270a546e"
"0b1f5de2-5b0a-4fce-8e1f-4d7f93ebbe27","RealizationRelationship","","","251f5e23-0cd0-4eea-ba71-465d0aa3a880","df873efc-a604-47f7-a880-edf7ef48cbe8"
"95e07cdb-ee0f-46c8-9303-373579fafb73","RealizationRelationship","","","5a88ffb7-2b27-47da-9fc0-82361da4b70c","9bbad7e1-71aa-4714-8469-2b514535f4b1"
"f557aa98-93d0-4d51-99b7-83a2d8aaa8c0","RealizationRelationship","","","d8aff33d-9caf-43ad-8388-aadcea9e2abb","d8e9e2c7-b43b-401a-95d6-e3870ca030d3"
"dc9f6efc-08a4-4ff2-96b4-561d51210bf9","RealizationRelationship","","","f46d08c5-e704-4f7b-8333-7737923ef309","136e2de3-071f-4dd8-92ba-1d4165b5e08d"
"ed5e940a-2f06-4d23-8be5-0f73be07ed26","RealizationRelationship","","","ebefc462-57b2-4924-9a05-6f400477c38e","9b357191-22b0-4d62-9ec1-87881f1436bc"
"14186828-3666-4e6e-a879-8123429d944b","RealizationRelationship","","","22a43fed-e9c6-41e9-a0df-18b69c4ef3b7","38c40a5f-82f4-4dfb-a546-01719a0eaba7"
"519a19cc-01f5-4d1b-8c0a-2f31fda8a2c5","RealizationRelationship","","","5a88ffb7-2b27-47da-9fc0-82361da4b70c","7e24c257-2d27-41c3-b5d3-88a0a5fb9b54"
"d65d0ca4-b180-4e09-af13-252fd531ca8a","RealizationRelationship","","","1dcf7c59-7ff1-4fbc-ba2e-7039bac86302","15115d2b-d914-4109-89da-ac7f5e93e526"
"bc8a89ba-2ea3-42af-9e17-16ff17190154","RealizationRelationship","","","ebefc462-57b2-4924-9a05-6f400477c38e","b528da1a-1d86-4a7a-84ef-88d787ad263b"
"482a34b8-74d2-4530-97ec-8c450da2e840","RealizationRelationship","","","22a43fed-e9c6-41e9-a0df-18b69c4ef3b7","291b967c-5157-42ba-ae5b-3561b25279d5"
"d9a5e808-522b-4741-977f-480d34953c1c","RealizationRelationship","","","98eb7a08-1241-44dd-a52d-69c2067b634e","b9805f10-9849-468e-8ba9-731cd0c05e43"
"eb44f982-9705-457f-949f-ae6687669d27","RealizationRelationship","","","3696a366-4aed-4b2e-9c70-34ab2f26a4c1","5ab2c4dd-eb4e-4eca-ba12-3aeab66e86ea"
"2b4d22a3-d76f-486f-aaf0-ea551a0933b5","RealizationRelationship","","","4f7c7a68-05df-40a4-b2e9-0c83273e727a","17b7b95f-c79a-4cb2-9d13-6ed4869382e4"
"00820dc1-39bb-4ad2-a1e3-2af55d8d7d46","RealizationRelationship","","","6a51329b-0230-4789-b787-1bf306dad0ca","428871e3-a250-4150-b7a4-140361892d69"
"ad9cea5d-1066-43fc-8e11-aa3389b730de","RealizationRelationship","","","1dcf7c59-7ff1-4fbc-ba2e-7039bac86302","38c40a5f-82f4-4dfb-a546-01719a0eaba7"
"4fdacd61-2beb-450a-8e91-81c2d9c8a964","RealizationRelationship","","","87af731b-b05e-454c-9047-3d1c270a546e","03031b43-3c90-4749-936e-4dd5bf9cd6b0"
"4fd53480-0867-415c-9bf9-441231265f5e","RealizationRelationship","","","bef0bcda-8b77-4832-897a-0a9da9acd98b","ea65fa87-e7a0-419e-8f5a-88efabebe20e"
"f751305d-01f0-4a79-bdb0-f253a9364592","RealizationRelationship","","","090c19af-d374-4c50-ac8e-4f84ccaf3a5f","493981df-b435-4463-ae37-2addf533112e"
"1ba2c0b8-3c44-40ad-a8e9-a03a68bbce5d","RealizationRelationship","","","87af731b-b05e-454c-9047-3d1c270a546e","aa7f33ab-b700-48a3-b9d9-04b406d52230"
"820d1748-08f7-439b-9a98-7659246502e4","RealizationRelationship","","","1a947f3e-994c-47d3-8e99-05466e48a6f3","f07fa889-e229-409b-a4a7-07bd422d3d29"
"40711faf-9b56-4865-8f76-69eebba45c38","RealizationRelationship","","","3696a366-4aed-4b2e-9c70-34ab2f26a4c1","ca110193-674a-485b-8a2d-ca465ede4d4d"
"a838bfa3-dde8-4080-97d5-de0e59c6fc47","RealizationRelationship","","","1602421c-0c16-4735-b9a7-7ff99fe74be5","d6b30b0c-6889-4382-b616-2b96e612126c"
"8a44d4c3-35e4-4ff0-bba8-88376ac2f65b","RealizationRelationship","","","54fc3727-2748-4bcb-8fe4-32c2be61387a","f46d08c5-e704-4f7b-8333-7737923ef309"
"92459c2a-9756-4b1b-aad6-b18a14051768","RealizationRelationship","","","493981df-b435-4463-ae37-2addf533112e","d80433fc-2f2e-498d-a3ef-bfcdba55e5ab"
"96b0cfae-ecf2-48d1-bbdc-ec79b2960217","RealizationRelationship","","","5a88ffb7-2b27-47da-9fc0-82361da4b70c","15115d2b-d914-4109-89da-ac7f5e93e526"
"cee34bcb-427a-45f0-af8a-a7602e8a4d30","RealizationRelationship","","","10bcbf50-bf79-46a6-a03a-c50c171d5c81","98eb7a08-1241-44dd-a52d-69c2067b634e"
"4722a0ab-4c5a-441d-9a9e-182731222e67","RealizationRelationship","","","f9240c7d-57f1-45e5-a1c7-2fd83d4cdf6d","87af731b-b05e-454c-9047-3d1c270a546e"
"2e047790-8e50-4318-9220-a2a6b2a1b7bf","RealizationRelationship","","","23466274-3933-4f64-90ec-83d0283554d8","67b9f0d8-8466-4e4e-bf6d-9a24cdd46693"
"5d8e42ff-3cb3-41a3-b22a-20c8a62e765c","RealizationRelationship","","","cc9c7fac-358d-4b48-8ae7-115dbb0e5cd8","3696a366-4aed-4b2e-9c70-34ab2f26a4c1"
"cfe10561-307d-475e-a03e-2637c5444d6d","RealizationRelationship","","","c6d5a8b2-28e9-49a6-aedc-cb65d5c1c520","1a341015-f8b2-400f-90b1-1553c11e0586"
"81bf5f30-f8f0-4d44-a4d8-c827d5c20cf6","RealizationRelationship","","","c6d5a8b2-28e9-49a6-aedc-cb65d5c1c520","0e321ba8-ff06-404e-af01-337dcec5e16d"
"456bac94-faa7-45d0-a74d-9cdc309a2337","RealizationRelationship","","","c6d5a8b2-28e9-49a6-aedc-cb65d5c1c520","154d7453-855f-479b-a241-ee870b46e49e"
"3e888a48-3346-4b7e-a39d-79d034f3ed9b","RealizationRelationship","","","d8d8e205-8a96-4e97-b8fb-934b4006ba97","6fbafd94-3194-40fc-b185-c680342c19d5"
"a3036a81-9705-45c0-95fa-2e7267ec84c9","ServingRelationship","","","1161401f-2e9f-4341-b757-2a72c3f44e5a","919a6fcd-1234-4dd0-af17-969e247ba84f"
"8dad8904-3b15-40f6-beee-65488cc17953","ServingRelationship","","","aa7f33ab-b700-48a3-b9d9-04b406d52230","0ea4f144-e710-4194-ad89-725937e4e03b"
"7aa250d2-f79c-4c71-ab54-37f503484c3e","ServingRelationship","","","48de6467-f2cd-4104-ad6d-d8bf64425764","0ea4f144-e710-4194-ad89-725937e4e03b"
"0c61fc3c-38bb-4ac9-ab20-16c20944d7cd","ServingRelationship","","","ca110193-674a-485b-8a2d-ca465ede4d4d","7661ae69-5056-450d-8d11-bc0b2b18ea73"
"66910ce5-adfb-4b35-9a7e-c6fce7acc573","ServingRelationship","","","cb6a91ed-24db-4750-9077-0788492dbe26","43b373fd-b4b8-42d2-bd33-37788ff86549"
"66e671fa-ee90-4b5f-80ba-00d5b4955e15","ServingRelationship","","","2a7e4912-2583-4adf-8d6d-19bd8e182f2f","f46d08c5-e704-4f7b-8333-7737923ef309"
"d7403b9d-117b-4889-8544-a525e33f6dd1","ServingRelationship","","","b528da1a-1d86-4a7a-84ef-88d787ad263b","f46d08c5-e704-4f7b-8333-7737923ef309"
"4b3e32fb-924c-48c2-97f6-822968e9b68a","ServingRelationship","","","5ea497d3-d36f-4237-938f-3fcc3b5d2459","20eba632-0f6a-400d-8bbf-09b40bb9e240"
"d2cb68e8-6bfe-4f29-a1b4-8d665ceb1465","ServingRelationship","","","a334f496-2f19-4fdf-9771-751f11e07f7f","f46d08c5-e704-4f7b-8333-7737923ef309"
"28426a2d-964e-4898-b0f6-048a74875b4d","ServingRelationship","","","0a687e02-ae0e-4746-8d63-c5f07095c8f1","751a6db9-0286-41c1-8b07-64e268a4c29d"
"7804325a-bb2e-4fd7-bd8f-7798b858bf49","ServingRelationship","","","becc7a9d-f7dd-4c87-b293-d94f2fff4cb0","0bd44810-6075-4ad9-ad1d-31d3c0d19c44"
"bc57a3eb-5ee0-46cd-be4f-81e647460204","ServingRelationship","","","6a287e80-1330-4138-b0ef-a8a2a372ffc4","0eb59a28-18dc-4473-91e3-b719cda3e6b5"
"1af452c3-68d8-4fa0-b64d-e5fb2cb7a8b3","ServingRelationship","","","31b087fc-4f9a-4eb8-837b-6f4777400f42","43b373fd-b4b8-42d2-bd33-37788ff86549"
"e4be56e1-2a96-4061-9bea-e2838b5d160c","ServingRelationship","","","9b357191-22b0-4d62-9ec1-87881f1436bc","f46d08c5-e704-4f7b-8333-7737923ef309"
"780bddb9-8172-4016-b127-1eb4b592bb1a","ServingRelationship","","","a0663a98-afaf-431d-a41b-43c9f1eb1a69","2e3f59cd-02d5-4f68-aa04-8495d1177e8b"
"e4f91ae6-980d-4815-9c99-a9bac321fd3f","ServingRelationship","","","a0663a98-afaf-431d-a41b-43c9f1eb1a69","6d2977ac-075e-4d03-bb78-6faf458755d6"
"e3e5c31e-1881-4c53-abb6-6a11e1a3f390","ServingRelationship","","","03031b43-3c90-4749-936e-4dd5bf9cd6b0","20eba632-0f6a-400d-8bbf-09b40bb9e240"
"465c88b8-ecb1-40ae-9e3a-8193f32a77b1","ServingRelationship","","","b5329b98-c2ca-42e5-bc19-70a2d5acdca4","92b547fe-4334-48c1-9436-6c8acde470ec"
"45d1171f-d262-49eb-bbca-526015ee70ce","ServingRelationship","","","1a341015-f8b2-400f-90b1-1553c11e0586","3a0e233f-9873-46ad-a13e-3e4ebb8d3898"
"0b811a89-bf3d-4c1b-9654-152c30c23d81","ServingRelationship","","","df873efc-a604-47f7-a880-edf7ef48cbe8","919a6fcd-1234-4dd0-af17-969e247ba84f"
"10d21729-50f1-4772-a438-1d367f93a813","ServingRelationship","","","136e2de3-071f-4dd8-92ba-1d4165b5e08d","0bd44810-6075-4ad9-ad1d-31d3c0d19c44"
"3622bc53-00dc-4c0c-a89c-36f55844318f","ServingRelationship","","","c1cc6b5c-7763-4b9e-baff-5a729dc9e056","5a88ffb7-2b27-47da-9fc0-82361da4b70c"
"7ab2fa6d-e634-4ad9-a9d8-0713630753da","ServingRelationship","","","fe6bfa68-82dd-4f80-b39a-574bebc2d06f","428871e3-a250-4150-b7a4-140361892d69"
"80f522ee-7d65-40e0-91cd-254a41f57a1f","ServingRelationship","","","0e321ba8-ff06-404e-af01-337dcec5e16d","f46b9da1-64fd-47f0-bccf-d7c3e92a288d"
"d8381eeb-a5e8-410d-90c3-5979d5c8dfc0","ServingRelationship","","","d6b30b0c-6889-4382-b616-2b96e612126c","fe6bfa68-82dd-4f80-b39a-574bebc2d06f"
"e3fb7e27-0f33-44d3-8ed5-ffe1915b81d9","ServingRelationship","","","108e183d-c9cc-46f1-8324-7034beb23e6d","0bd44810-6075-4ad9-ad1d-31d3c0d19c44"
"075d964e-3841-4e91-bd23-d889dcfb613a","ServingRelationship","","","108e183d-c9cc-46f1-8324-7034beb23e6d","5a88ffb7-2b27-47da-9fc0-82361da4b70c"
"20dda2ba-d646-44e5-bf99-adbc9ba5dcf3","ServingRelationship","","","2798ff77-14f6-4219-bbb2-782323d06b5e","5a88ffb7-2b27-47da-9fc0-82361da4b70c"
"5c5b9cd6-c7c0-4252-8028-890f4230cb7a","ServingRelationship","","","154d7453-855f-479b-a241-ee870b46e49e","f4768dae-7950-48ad-bd91-a71270185645"
"1410146b-d9a5-493a-86f9-1f9278e10991","ServingRelationship","","","0e85bb10-b956-4c7a-b5b2-1ed9a2fa693d","3a0e233f-9873-46ad-a13e-3e4ebb8d3898"
"c0469305-f392-47ec-8d83-1f2f826f0d5a","TriggeringRelationship","","","dd8fd4ea-16e6-48ce-bb92-0398e06f446c","da6bb100-dcea-40bb-b5c5-ec48e8717b63"
"b2470296-4840-42bd-a4f3-c7a71d20dc4f","TriggeringRelationship","","","39d09beb-c3cb-4ac3-9a49-92a423584627","3a7e32c0-013b-4171-95e0-5650f41b6810"
"567c9bf8-d26d-485f-83de-f4cb7bdc6afa","TriggeringRelationship","","","1dcf7c59-7ff1-4fbc-ba2e-7039bac86302","39d09beb-c3cb-4ac3-9a49-92a423584627"
"c072a794-f8f4-441e-8672-ef50bf41408f","TriggeringRelationship","","","3a7e32c0-013b-4171-95e0-5650f41b6810","158f80e2-5f43-439f-8e1f-acf125c8d4e3"
"a5b50df9-23e9-42b1-89e1-936dfc64a199","TriggeringRelationship","","","f46b9da1-64fd-47f0-bccf-d7c3e92a288d","5f77ae86-b6ed-487c-a6f2-8bb5d65b402a"
"e3d0300b-23a4-457d-a144-bac75e15e920","TriggeringRelationship","","","6a51329b-0230-4789-b787-1bf306dad0ca","8b46b05a-f4d5-4a64-8ec6-6cc793822d16"
"2d135b29-9775-4e6b-9ccd-9f9892bd1156","TriggeringRelationship","","","8b46b05a-f4d5-4a64-8ec6-6cc793822d16","99bfed68-a532-4681-a123-e99477410d36"
"e1bdcfaa-1bb9-4ee2-93be-53991ab7aca2","TriggeringRelationship","","","968b7346-d44f-4f67-90ad-ce11a5823c94","251f5e23-0cd0-4eea-ba71-465d0aa3a880"
"399e8ac5-f57d-49ea-a9bf-21e4259a6dab","TriggeringRelationship","","","251f5e23-0cd0-4eea-ba71-465d0aa3a880","312b72b9-ec92-40dc-82d4-a421e2314297"
"348bbe51-dfcf-43a9-b2b2-3a81eef3448a","TriggeringRelationship","","","312b72b9-ec92-40dc-82d4-a421e2314297","1dcf7c59-7ff1-4fbc-ba2e-7039bac86302"
"ebddfde7-30d1-4f04-a486-87ecfc2a7ab0","TriggeringRelationship","","","158f80e2-5f43-439f-8e1f-acf125c8d4e3","6a51329b-0230-4789-b787-1bf306dad0ca"
"3aa4d848-9184-4f7d-850f-6e294ec8aa0b","TriggeringRelationship","","","87b92c64-30d8-4618-85d9-8debca6355f6","dd8fd4ea-16e6-48ce-bb92-0398e06f446c"
